#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Cys" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Cys" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Cys" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Cys">
#                            <taxonset id="TaxonSet.Cys" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Cys"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Cys" name="distribution">
#            <parameter id="gammaShape.s:Cys" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Cys" name="distribution">
#            <parameter id="ucldStdev.c:Cys" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Cys" id="treeLikelihood.Cys" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Cys">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Cys" shape="@gammaShape.s:Cys" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Cys" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Cys" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Cys" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Cys" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Cys">
#                <LogNormal S="@ucldStdev.c:Cys" id="LogNormalDistributionModel.c:Cys" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="92" id="rateCategories.c:Cys" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Cys" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Cys	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	sum(indicators.alltrees)
8330000	-6178.771544224135	-5938.489114961594	-240.28242926254117	-5938.489114961594	0.7481631985363821	0.6409222548810857	1.0	0.4071835590525036	0.9887841957948331	0.18000668963449173	0.4204073908719626	-90.36059426619168	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13.412609104565492	22.278407067379156	2.2948507359796637	14.154511241976007	4.209138057623442	22.730880006639545	6.7568985952861675	0.09084186661173455	1.5344195533891998	8.942482170304983	1.997682222439833	8.62053616528918	3.898014223695001	1.4608204294659715	1.7651104371291908	2.8968561739730276	11.970040607002693	10.07986173292398	6.50786200556858	13.240318599739519	1.7809601892798976	2.6578551526437986	13.83947301140069	0.5836643861827664	5.199610912207571	2.604262605398571	6.327358926040691	0.27749440481586884	4.434336349955987	10.61288585838043	0.609890911350528	0.03034325466108318	3.88107639042813	4.405953537542029	15.53288019521541	3.3106840676354894	1.8444376944559016	11.378913381061865	2.6225312637908895	8.567745244316097	1.2891944345785087	3.169345484706016	23.371880319693183	1.1331643858514195	13.7624254977683	0.06852575125903874	3.735666230039321	1.4455172156346048	2
8340000	-6200.776099955926	-5938.474693545321	-262.3014064106046	-5938.474693545321	0.6695860046441897	0.6409222548810857	1.0	0.46327851392259733	1.0049975625795864	0.22638469654310742	0.4595582446860005	-72.14637930929028	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	26.569786616523807	117.48737921297992	4.545998015479148	15.013309467176184	12.455002754505326	28.823794776127283	14.179150689241087	36.60012844649766	7.816982569163858	1.028257689586696	4.468694441712269	17.076901641291798	7.513305954108467	2.893820791568272	17.462994513418767	10.685972846794563	4.885155138382089	22.46919058486912	12.891787382283622	39.209375555548135	5.998403246358813	9.404445277488648	24.60563745382333	2.401945747859868	10.300199711276038	13.089739460302958	8.646611163317436	0.9029736920990522	3.6209340183351117	21.023658442913067	18.04487841626183	0.06010864816163137	7.688241022472146	8.727999483334104	30.769950060381788	13.545012890401319	1.5679589448989257	22.541125153629476	29.968879773718598	9.054099235701601	12.467808012651167	6.27833351335188	46.29866330107272	6.4094473990818255	30.72817669625539	0.015974873933050363	10.460936999749464	2.863505800437423	3
8350000	-6190.037447103062	-5948.724600248697	-241.31284685436455	-5948.724600248697	0.6257739830216212	0.6504249969012313	1.0	0.3876923333418286	0.9697216127586626	0.17082846259384718	0.40421231146876474	-74.91384045551237	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17.094474179055815	47.72736310360159	2.9248050357061697	5.9467339772052075	20.221547350851374	10.531935909444961	9.12258456706737	23.547797342477754	5.02929167687022	0.5932786629869686	3.2691222024834468	10.986940105261981	4.8339121606636795	2.238603543835193	11.235344608036096	6.875143167089556	4.240760654158032	14.456231953268963	8.294320526882634	25.226535225329265	3.8592537791280472	6.050633724863774	15.83077953106357	1.545364295125656	6.626944376513134	8.421678971089623	5.563058273706372	0.657682504597335	2.32963719181696	13.526205219057413	1.6893417708460614	0.038672713061908386	4.946461916983305	11.272546525974006	19.796776104739784	8.714592873920388	1.008793713108903	14.502513229291345	19.281383357006664	5.82522802434006	1.1653613172940995	4.0393553655695875	29.78764247330394	4.1237114413813645	19.7698999500782	0.0169197829925555	3.7426866087620168	1.8423228862783516	3
8360000	-6142.502291782305	-5930.721194525363	-211.78109725694208	-5930.721194525363	0.5978614953639148	0.6289847646747413	1.0	0.5007821882960194	0.8605858104142842	0.2248911919789119	0.49396334118915397	-78.77164661571042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8.486085190557707	23.32023879264922	1.4519396407749388	2.9520937940271224	1.8639145274963906	9.783021140306191	3.3716440860423833	3.072822117732982	1.333118315856366	0.2945170014071574	2.2375459523897288	2.819805925893746	9.367522439411822	21.235701895194964	11.214996856649186	8.980086583488651	3.2461122903179342	2.1857110820329804	4.117489069956599	2.5572471803743393	7.774917802391865	2.1704078524968646	0.2913528718283341	7.987538884417583	5.583663894444163	4.665022114741593	1.8900702101797366	4.658683111651334	3.022990322549431	5.031212250622645	2.7152654726893224	7.711332585580778	5.864871973410183	15.334310411989355	9.82756923456877	4.326121807228369	0.5007881084537708	8.152486186825664	0.370467239401101	0.942642129149069	0.6536246706290431	2.0052277354724253	1.4014055555469938	2.0471040071951854	3.143450245604452	0.040137562125874146	2.500444745923325	0.09164652103053002	2
8370000	-6199.528045309109	-5939.144148904877	-260.3838964042328	-5939.144148904877	0.653370119365703	0.6575928030268688	1.0	0.4751605425688793	0.9422505160746908	0.1780176284078834	0.4515632390532223	-78.57377514333297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	27.03859198868971	36.4854487507913	3.1563425735729584	2.598243958620455	5.938854404483547	31.170924058574144	10.742822718185227	7.247090549486144	4.326620541813382	31.234951589467343	1.7206817388187885	4.504777827133052	7.8324286522497655	67.66176231373491	35.7335234506933	6.550646503912727	10.342849947469059	6.964171207944625	11.173398163380556	12.598092990092807	1.0511675498140451	11.583518009970808	0.9283163259855989	4.287263264859277	3.428812300708651	5.816336357298923	10.71172071859321	2.1328844086712384	0.8882067513693573	3.496269256200786	0.3975835790530267	24.570054481965837	8.535613929551008	4.091939481961241	27.754807664049853	13.78400520527103	20.88983801711726	25.97566990539735	4.064355063789104	1.6286250343350337	2.082596437111529	18.844748575603642	9.328155273991086	0.11031295224884391	10.961830569223117	0.8981276136357251	9.42118152137276	11.98686220022753	2
8380000	-6201.322517364082	-5941.9783248641925	-259.3441924998895	-5941.9783248641925	0.6254638478759321	0.6575928030268688	1.0	0.4049979519229295	0.9207769798134186	0.12280918545996405	0.36992469509160264	-84.26201752560817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	25.408296025585976	21.65396244267785	7.822983362014765	2.441582449076263	5.58077028659973	1.281012724854396	10.095082609635101	11.903339564113416	5.981725583613336	5.62919688989395	4.232762770596358	14.456350602218503	6.209126731596365	8.166396669781903	22.4040046130166	6.155674289549056	9.71922625717483	38.301964454208324	2.828994669951325	0.05576339331672318	2.0978767051738205	10.885088052593806	0.8723433537475958	4.028762082682827	3.222071548289883	10.057563120997495	15.75212265829716	2.004281823052942	0.8346521919542567	5.897977454367696	2.3416344468006196	26.22253010861368	2.4013516991632753	4.284098840415325	10.828435386408964	2.1930172509413897	19.63028209780596	17.23115739700818	3.8192941650600813	17.177605380393643	10.788383847066367	33.60009085938157	8.765712751364392	0.12245448817735131	0.6408813870498743	2.8355253392907374	8.853129967194704	4.346924139791548	2
8390000	-6146.697180567741	-5953.70975713783	-192.98742342991113	-5953.70975713783	0.6655535698316493	0.6883025835850902	1.0	0.2970467595639336	0.9990517857430314	0.08710508323176282	0.2934027135164748	-82.8496492611535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.734742971773778	21.679664857384594	2.0735661361382887	0.2977293124342236	1.479243371019985	1.5589628053626348	4.544887717473096	0.7716310692569645	2.8717621734073933	0.9703205950086088	1.1961456710519176	2.8749077704539796	1.5343419280673256	2.164591538178998	5.938423121926813	1.6316278791904129	2.5761857725788904	5.394240497337203	0.09287878270765004	0.014780688986143738	0.5560648530538947	2.2286797233891638	0.3763421568336974	2.2678124793966625	0.8540448242788887	2.665865608386343	0.4704524504100919	7.8925486879991835	2.4395708882265055	2.956055556608236	2.4241068413509703	0.6690460234317837	0.256154786647459	1.7529010340616316	2.8701936186703554	0.5812828811063717	1.376917338333307	1.6046416322338557	2.09808754555621	1.2741078446050809	2.859577526082935	5.949881008421131	2.32344673115393	0.4033457657083016	0.0869485205841982	0.11648082737447508	1.9105943313283327	1.1521991388094182	1
8400000	-6147.181724152656	-5943.86358489065	-203.3181392620066	-5943.86358489065	0.6679663151266818	0.6883025835850902	1.0	0.31245022360514874	1.0250048721655778	0.11126830420565612	0.3307377893945982	-78.38277822871012	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8.570532192951283	28.39804710187673	3.115068788674623	0.025663291844754493	5.076490471707575	3.035664747084205	5.783755469095941	0.9819660450095021	7.549751174407465	1.0128330105312575	10.163826515252955	2.5537704334060725	1.9525803649240838	2.496869633617834	2.8751639080977984	1.2425055084901926	4.05549845713217	6.864628989214968	0.11819613615163531	0.24525950454911571	1.9151761567213776	2.836184156862311	2.0546581238766803	0.24390579861130823	3.6711751695332158	3.392540311414319	3.5537018398478737	0.4213086559781162	1.3824537958189689	1.1532097776234362	6.46930764549002	0.4504032196478666	0.9250409007675119	0.3440043700314381	5.9529701951567935	9.678692088724508	1.299635046038216	0.024213185542795022	0.8835865916526245	0.8454679906102501	0.6736950492685334	7.571728711938085	2.5106931208072254	0.07491705953648979	2.4733586246753587	2.2655819888574316	2.9279878333246097	7.123918783396565	2
8410000	-6191.005622781789	-5946.678806712155	-244.3268160696338	-5946.678806712155	0.7265301202302845	0.6854103551727805	1.0	0.4566722862392951	0.938939561592818	0.17567653328061425	0.4201015926715001	-74.41916078972201	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	21.014392736129462	63.08451703484957	11.362371194760081	0.06292473811265976	26.796993339853586	9.235522497030923	25.1291881436952	2.4077174741079403	2.688438000264555	3.875907480629941	0.7721139100537987	7.673235221119938	3.0873670982792234	20.12193862447766	15.069909576826408	3.046543451956387	3.619044510284577	9.431336366867505	5.380207006600561	0.6013605030388273	2.0954062110553364	6.954140816752378	2.0505900648971376	2.9329889991110756	36.37090382390482	2.820230484343871	0.7810185308048148	1.0330216794630869	3.389687635592301	5.29187427810501	5.736570601192796	0.9197909883798103	2.268140688124237	11.281710084136517	14.596299367544908	23.731529401616704	18.544580057305502	0.05936917089087454	8.594638926977552	2.0730330393160683	11.828785579391264	16.159803020841583	2.7407811124601382	0.11026492339329502	6.870504609132325	2.150539496221699	7.179237516509947	10.779227548581085	2
8420000	-6235.386497429243	-5961.446573303141	-273.9399241261014	-5961.446573303141	0.7996997872562293	0.6594979274348356	1.0	0.5482667176174622	0.9730374529577188	0.2984972835728377	0.5125348101674676	-84.2226733574473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	30.75470295765216	67.88750129504595	16.628905501924685	0.09209077100837251	8.523415587138054	21.283860540244785	20.149196251354116	6.987207858353313	21.20387791577264	27.9901776284919	1.1299938214417145	11.229830569598635	46.7577085920035	20.450290019055597	1.3843177030738067	3.3774375589245142	3.5025796645771092	12.046113574129185	50.68869048911205	27.25151260357428	0.4764242747558896	10.177431145902155	4.283375599649516	5.608123125526926	0.2588934255260468	13.335576969493138	1.1430257928903682	1.5118340700885649	12.854268857244115	0.6078490090321729	21.353994724137564	2.5368976675167247	3.319438920045316	16.51085743227018	21.36178080264105	34.73125046448234	27.14011574344821	0.08688717482907558	12.578310996016612	3.0338975837237263	17.311506043116932	7.2454718413707875	8.44797129419043	0.12461077181350752	18.898725582446186	4.626267445415251	10.50686165691996	27.993259225475885	2
8430000	-6162.8215411822575	-5939.05570960885	-223.7658315734083	-5939.05570960885	0.6230626671472482	0.6751665928510966	1.0	0.41393226923006693	1.0034733257118542	0.13952148830239672	0.36470020619103544	-76.44281395579672	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11.996476779113845	31.853313981251024	6.994223798311309	0.03592181649401213	4.651945568707196	8.302188419524779	12.16934027201425	0.030858460483921123	8.270989623732994	0.7234779432973253	7.980489770951822	1.7659002588894916	3.049775236687365	25.028718793016466	5.1769365134270835	2.3205147065208975	1.5505154730492066	4.79349184138027	19.772120681953204	10.62998847996238	0.18583865878935854	3.7856261211861875	1.6708148990472682	2.1875587269509187	0.10098647260111798	5.20180408410691	0.9810416891663875	0.5897206141338462	5.014060388446932	9.661111693674792	8.329545637367215	0.8746313426201746	1.0312112481263411	6.440384680750291	8.332582750425853	13.547607345792334	10.586535943691462	0.03389205145876602	4.906417597073267	1.1834314239180614	6.752693418749762	20.805066103622956	3.2952973599167783	0.18526230348091607	7.371819617859462	1.804566607562879	4.358913911004818	10.919321338676108	2
8440000	-6182.959829686301	-5947.038415320153	-235.92141436614844	-5947.038415320153	0.7314380898286689	0.6834229449596194	1.0	0.411896372614992	0.9431352397829854	0.1533192454035395	0.41991476619781837	-76.52134387512369	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	16.080836278236312	55.632446461960214	9.375499979277787	8.753864496309088	6.9849310028907565	3.3141418360831203	2.9849367390360557	0.2792396968987533	12.97007756290699	8.282870641590849	10.171882535917584	2.367124404086469	3.9071586967221554	33.55007779161014	6.946661474330742	2.5340542243873854	2.078409013585255	6.425499663076211	2.6950091785947246	14.249108928666645	21.84865833654375	0.4668745813793034	2.239665973396043	1.370529424199082	3.086508262004976	6.972827219873405	8.058482516204062	21.801756657137375	1.6622555751656933	5.633283309761611	11.165449834388303	2.564319274495776	2.4385199936487267	11.361075969865759	1.994403629803626	3.7479076453164737	14.19086240058072	3.479020754428032	6.576872488809248	1.58634633525729	9.051737381186346	2.769429410509531	1.13651961262932	0.2103158394787613	0.1073066700119731	3.397219309040065	6.724116078358981	14.636948993425488	2
8450000	-6191.854932448386	-5953.0091025166275	-238.84582993175852	-5953.0091025166275	0.6524729245320376	0.6626461235761264	1.0	0.3115746832201778	0.9955315363590227	0.12281152846761643	0.352342653024288	-80.05259663002617	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	15.498460095704361	50.37895596070006	9.035961177141623	8.43683855937681	6.731967949083788	5.866854945527592	10.013184377686095	0.269126880259275	12.500359189587572	2.4895436763943306	0.8676087135986189	2.281397713622253	3.765658831480501	0.25010690823952064	3.1211491719220543	4.545967145217474	2.6688064537298017	6.192796717788029	2.597407963697542	13.733069742720216	21.057397358860513	0.4499664659230899	2.2243963902823363	1.320894959902409	2.9747286960745325	11.736484298484244	7.766640213752482	0.5926750880994155	42.9963900253842	5.4292709081491415	3.2531237713445758	2.9206402169225347	2.3502076732968944	6.695794652234986	1.9221752237520802	3.6121751430264197	15.575307780593379	7.379544841567561	28.601135269632383	1.528895944810183	3.152936972689662	8.73984310590454	3.1185745812831125	0.08123737307904652	0.454678706894872	0.052782661219845595	6.480598578095871	14.106863969785103	3
8460000	-6164.178317058578	-5939.058839539708	-225.11947751887004	-5939.058839539708	0.6168443032901059	0.6626461235761264	1.0	0.4574678920044746	0.9746209649510212	0.26135927270174386	0.49892017471443173	-74.34274972345081	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13.892730613641048	44.735124335938146	8.099783700713669	8.466120051939496	10.50416599432825	5.259015076608377	8.975760964953448	11.283609387093337	11.205250181134202	5.204495616420213	3.3949947667584985	0.7402123670522616	2.2376968551305834	0.22419439604489216	1.841730661242714	4.074978838992772	2.3923027767056215	1.4832174415396082	2.328301580321353	12.310244840830162	1.1725149493117148	0.4033473556494954	1.993936148321812	2.4965019884567465	2.6665297176643783	3.0813144463897486	0.416690016592163	1.0451371265920193	7.6803960722305025	4.866767258787226	2.9160814641609876	2.6180451156122997	3.4528320685842524	11.052939611448654	1.7230268304658451	8.198381644492919	13.376354339648945	6.6149816112116895	25.637893383707286	10.145395655706288	2.826274593274402	0.06917660922610794	3.476295907471834	0.07282071463731166	0.05967904064179913	0.034677301228698956	5.809171343776617	0.9529413871543498	3
8470000	-6172.731690011892	-5946.72514740874	-226.0065426031521	-5946.72514740874	0.5003724318696366	0.6839226317736847	1.0	0.4227333304140196	1.0795783483878298	0.18016317328986917	0.3991351125846374	-63.05369433356189	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	19.268587472895288	26.85650412061867	2.9155072528195056	11.742124663142475	15.607001068679738	6.21222315732405	12.44897350267395	15.649854627693577	6.255341149518208	18.551591219324912	14.501361474275328	1.0266409923086617	0.388004392803236	0.3109474624723729	2.7625382436650705	0.5632753333529616	3.9737013628453797	1.229590265715206	3.229248728083162	17.073751454979632	0.7198414823884536	0.5594244947542693	6.090677015074657	6.9557596240848385	3.6983558195133655	4.273643432160117	2.61577671072348	1.4495578086812746	10.652361127548641	2.104134721626515	4.044472777374933	3.6311098747304373	4.7889215297536785	15.329926107306198	2.389760092834293	11.370783631115799	17.58426184723868	9.174679575379807	9.048542724999738	17.528904468381995	3.9199147192458765	0.09594482056988636	22.373037240714226	5.170057632172567	0.0063528196667585884	0.0480958445557886	8.057057269410363	1.3216864981817595	2
8480000	-6158.425980841545	-5941.664050948612	-216.76192989293347	-5941.664050948612	0.7297612312858308	0.6297883941916089	1.0	0.43888846592256775	1.0876032456410212	0.21852766025819464	0.44349432507214626	-89.62359873114328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8.964440351020755	18.88393906320158	0.33253465288099027	6.407851993081246	7.260938578673837	0.3711076438060128	5.791710500478627	7.280875596586998	2.910209826694459	0.9358316594358295	6.74655524841118	0.4776303374811358	2.8997764605658345	0.1446639502535371	1.8655634262420633	5.893628511952878	1.8487088838300167	0.5494533553201573	4.311128599862816	7.943323645369454	0.33489616403583905	2.2419889559055686	2.8336021452415197	3.23606970847551	10.156068820713276	1.9882527291127088	1.2169534652114538	0.6743864608424828	4.955861765153737	5.47277491043369	3.7927081666983535	1.68932299400836	2.227978644495071	0.14193883015349895	0.7542037148342109	5.290097769174175	8.180831452644895	2.1329546030951505	4.209707724348031	8.155077207739936	1.8236854014960056	0.5687412672369849	1.203359375916202	2.4052968760759184	0.06227196197463191	0.07037680029043974	3.7484330077639374	2.195165175294653	2
8490000	-6124.405640275533	-5947.209309734405	-177.19633054112845	-5947.209309734405	0.6320082178587481	0.6297883941916089	1.0	0.41217143219689883	1.0543112854503627	0.22489988517622486	0.43790706443945737	-83.42252506108878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4.022698220108641	15.87180257070272	2.810050249340408	2.875456113035811	5.149504951324624	0.07604654329991996	0.43938891585462614	0.2356449945396962	2.5281603149846132	0.6796571167222414	1.5724652658754832	0.21433158493117455	0.35314429816102344	0.8267753039047026	3.5500327380675047	2.7694612156707676	0.8295886463938854	2.3689059335910834	1.9345735669213158	1.0658598907766317	0.7383265023999758	2.0489578860440503	3.202216294882729	1.8490462506072605	3.5716931113537576	0.89220747769459	0.8429410899126439	1.7113562055429343	0.058149043364383986	1.00926053542748	2.0194083295468674	1.6833334704721388	1.6975951744677136	1.5503665720202944	0.5192435132358926	1.0825984253639362	1.3737388006450435	0.19251493340335138	1.8890620169037264	3.035217743717786	1.528780429430548	0.2860190578843545	4.405770109066393	1.990546428416835	0.5514395410085093	0.01617582347377312	1.88981344201865	1.0978282715600194	3
8500000	-6171.23097555489	-5949.63598429991	-221.59499125498044	-5949.63598429991	0.666581137673439	0.6297883941916089	1.0	0.3826398895291757	0.9373256255927521	0.2178214454029941	0.4710985271484571	-88.04287935513783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8.529926467672405	12.957513649309353	6.777546645786763	1.3630128490403166	0.6672488497720016	1.2427507187469635	2.71260929039511	2.8674859045151257	8.632236049162266	0.09576995310025939	5.194561234661869	0.4544791975753098	6.119056399448605	1.5050031957409065	33.80065340383178	9.4086119622251	1.3011698200109274	5.023144247151374	4.336760297079982	6.536280081965847	13.937010239175452	4.344710725738021	5.1939308241471736	3.7669960042205837	5.986341368570317	1.891880464857935	8.342521407116307	6.652356814517536	0.12330208156909513	10.40689116809811	3.2212705034883604	1.6805126261100352	3.2423689837662053	7.182171213046213	3.336914185493188	0.9534049038325815	3.8307135340086247	7.448856073579865	6.24041432793383	6.2703374627241955	3.7936992953120727	8.691990528939057	6.286783740656923	0.6284936348541014	4.627223963839786	0.011920322958888221	3.278134997300365	0.15788308545493188	1
