#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Asn" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Asn" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Asn" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Asn">
#                            <taxonset id="TaxonSet.Asn" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Asn"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Asn" name="distribution">
#            <parameter id="gammaShape.s:Asn" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Asn" name="distribution">
#            <parameter id="ucldStdev.c:Asn" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Asn" id="treeLikelihood.Asn" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Asn">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Asn" shape="@gammaShape.s:Asn" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Asn" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Asn" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Asn" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Asn" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Asn">
#                <LogNormal S="@ucldStdev.c:Asn" id="LogNormalDistributionModel.c:Asn" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="72" id="rateCategories.c:Asn" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Asn" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Asn	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	sum(indicators.alltrees)
23590000	-4959.2268897741415	-4782.008602834897	-177.2182869392445	-4782.008602834897	0.907665330799566	1.0579678184755568	1.0	0.3983980282973297	0.9613531501364405	0.1431862971002954	0.3817446290257703	-59.63952060452173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.79137736710099	28.772231674604665	13.00951446933907	17.384127972012035	0.9552811134981776	3.875625792573136	0.6444641858399643	24.432668763453535	2.5537683186665117	5.461756325748384	18.280517823298187	0.3370467259651946	12.065974984323331	1.4615392492330885	7.49604628397728	2.3091291440759734	2.404117270035245	0.856982287808582	4.686062507422531	6.57638582274798	5.721874258997833	16.224234798018642	3.1492594382353363	3.444093830224319	3.7585576106813994	7.559116844692013	2.3670743102937175	0.17947948131973787	10.09970592410061	1.9694678998176736	13.447926908871969	0.5031664586958265	0.0206907316234842	9.864129246093452	7.24898148036262	1.2419440934446788	17.550234585914083	6.15556918321753	1
23600000	-4974.18427600233	-4780.405302832133	-193.77897317019713	-4780.405302832133	0.9673962395539525	0.8304039249435068	1.0	0.5368539143845873	0.870953325880139	0.1639201682403136	0.44591963187468564	-62.89977260454758	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.03272353753011	31.949140268011433	1.8830305270166816	30.851015358245068	1.5963041263716147	5.0860334608918505	14.266069269916418	9.006039116149227	4.267425417797951	5.174804222435422	0.3397376479413049	1.3640446546976737	11.390820401728194	12.624187006294092	1.6084298452277739	1.0356259445362876	4.017353912070034	19.818401389819332	6.929924118459489	6.540881451988396	0.383268539455109	6.273438486691401	3.694248998290145	8.501225267458434	27.73280721333204	7.67775835701933	6.596380534129572	2.0753752910686556	18.606468463059134	36.75910807915142	5.200868307119695	1.7948554959283143	0.03457484901723488	5.900078937220679	12.113271041986676	5.381667321411347	0.671060422746122	5.222031056982199	1
23610000	-5027.729259250779	-4792.147806720411	-235.5814525303686	-4792.147806720411	1.1205561360879128	1.1565169566614169	1.0	0.4643324530583023	0.8669976652958877	0.11681611413357729	0.3705967745931742	-68.07337115933531	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.167689543286095	21.170377702393644	5.447505016615556	48.83404945463782	9.728138990267476	14.713618497082111	41.27096337539417	54.761865219258645	12.345429900341237	13.215465524688147	0.982842558811598	52.944913138460656	32.95302460130082	36.521087184090426	8.947904920467948	1.3038715869464736	11.62198661972502	6.620971223793816	20.047893997705092	18.922414698845063	1.1087750630896311	32.998957196464794	10.68726165724783	24.593582858812812	80.22950464791907	22.21133782280646	19.08297052842081	6.003947969642403	53.82750244341409	0.5771509822746502	15.045829468669247	2.188953523702246	0.10002315988393094	17.06860783603891	16.831665613985976	4.867217578471272	4.892303582724916	15.107052154327999	1
23620000	-4972.074499001583	-4791.4565370228465	-180.61796197873616	-4791.4565370228465	0.7773060992429124	0.900569528495449	1.0	0.3711059621196027	0.9914025481725384	0.16565928301779603	0.3921509658191056	-59.78482049822098	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12.287027200312139	23.168103064622358	23.858663262025118	0.8870830819251555	38.27581640640121	6.538618618635695	9.720527284532894	3.707192132261383	0.9647895816622305	3.1126313200414386	0.3042235931462285	4.136811070643206	10.71596636240215	8.6017915599569	2.0503394568888367	1.478911741690756	2.7373201107504883	1.5594337075583309	4.721869437104081	7.710764473045917	26.630360281082247	19.419289915997354	2.5171648548954573	5.792513032202205	2.2017568386841	5.23142417027491	7.4627008595478355	1.414106560173494	12.677962018968028	0.39914667113031693	3.5437359321693265	0.5155630184394479	0.02355839978566191	0.3415437827733949	3.964352936389922	1.1463730769002503	1.1522815696725037	3.5581556776200225	3
23630000	-5012.044729525642	-4795.4346265948725	-216.61010293076936	-4795.4346265948725	0.8581742270919259	0.921971795397087	1.0	0.4773413079692297	0.9696325101981101	0.14452499157131474	0.3939747084135632	-63.080455401562446	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	31.530696683181464	33.233225109519026	11.877204297759418	2.2764129299114213	57.040726162791636	13.948481855814649	13.615209629924033	6.2665728755011445	2.4758216260571584	7.987565457355226	0.780691837250726	16.692268701284753	27.499075206042843	9.176472711264534	1.8638444212427059	17.642237432243547	7.024450156230934	4.0017841931123685	12.373607480789962	5.137760217999193	68.33823990926923	17.756318554975383	1.6162931288090756	89.48229809097509	20.833590824732877	13.424764676179116	8.568557749054394	23.921438964560217	32.5339049441366	0.5026949567063269	9.09385655137833	8.161415816270964	0.06045504302000422	8.583288701321193	11.539488005521111	4.748656035916446	2.9569594072389607	9.130860182333361	2
23640000	-4947.761639484799	-4795.134139346592	-152.62750013820707	-4795.134139346592	0.9927011095155256	1.4231633971389683	1.0	0.3818698564159385	0.921700128635898	0.15491485684387848	0.395950179857409	-67.0670345684048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.687581200368477	18.39708601987845	1.9979632880587188	0.33842799484416003	1.4383489382698964	0.9174424480047251	1.2023504093025676	6.993611321770818	1.7392053540320114	0.9459353992598764	0.11606328957297178	0.5104288886610779	3.0621622855885207	6.246058420491938	0.04614682354534725	2.5758014541686336	1.397876239362854	0.6570323907771319	0.904914248255777	4.096932556030569	0.6865405397860199	10.803045460860769	0.8153185704447875	13.303085006705908	7.508411864031977	0.7716131094209253	0.17908122999033757	0.4268310293090476	1.2036899800620708	3.4866934785026586	1.3519584244336313	0.9428590434401003	4.196654375653116	1.3860198828267762	5.172832623486209	3.3937196878606755	1.8028095437606038	0.7145037598972267	1
23650000	-4939.516905686638	-4795.990202866803	-143.52670281983504	-4795.990202866803	0.8884826532460752	0.8886511546716486	1.0	0.30699731048176027	0.9656974375910342	0.09095974252693687	0.30440118902874935	-57.66467254136946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7685975719729745	13.15791426400346	2.45871925834174	0.4164738328569631	0.012146790780035544	1.1290164483057876	1.47962784116002	5.7619343658788225	6.68042500841777	1.1640802397161394	2.144467346093015	1.7449330814460002	3.7683361995403097	4.279716697293304	0.05678887316917942	0.7975322317936746	0.7666888420690434	1.3475396415163283	6.023923898816541	0.5339732168453818	1.3278274492178808	0.7554583286460526	0.5284958882001978	3.28977306142931	1.946091830097694	0.5596322360491878	2.3222523395388603	0.5252637413771841	0.2055536950513768	4.290769732740498	1.6637373842149548	0.03758656479819853	0.5098760398921452	0.8020853684553406	6.3657541995687446	3.7758426283160857	4.132721729697788	11.778215574227636	1
23660000	-4927.319690262261	-4787.58370115466	-139.73598910760123	-4787.58370115466	0.65955578337086	0.8418518758546399	1.0	0.3015060716569539	0.9941307530352199	0.09780844987494391	0.31912923161708845	-52.54821361135593	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5.126734085279053	19.08671564818019	1.1625717619260292	0.22431071335698782	0.7134145480579771	0.2565163691561996	0.7613138007374303	5.259152508889938	1.6366059506274715	9.055810436130495	1.9058555742210956	3.5272874750594396	0.33998719962948726	3.8035188264740105	1.5636903626626366	0.8521715090485356	0.286152115668135	2.230608654081372	12.875296031537076	1.9232288415432646	0.11946120315209799	1.919101783232782	0.5783432568953492	1.9865967898439814	5.574286840243446	6.378349669227311	3.785806946633359	0.7197214138501341	1.8805368883223834	0.6452825009825355	7.563977474955743	2.3001194667813225	1.7338004928606183	0.7204400837674828	5.657445960869021	0.27299347690965736	1.1248143811620093	1.8522638619213745	2
23670000	-4906.80460087388	-4791.837573969672	-114.96702690420771	-4791.837573969672	0.617360348581231	0.8809149733756377	1.0	0.33493205998460857	1.0595280019733808	0.15241557625602167	0.3641943258803675	-56.255678931409925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3915215627305324	11.367144483560194	0.17956210800950087	0.4031679542949004	3.4609130789113305	0.03009445637837569	3.2498172121904383	0.35087274847132094	1.6101567210391494	1.5154265205440387	0.6109142393671945	4.2815839333567425	3.093004798023052	2.1056528250144764	1.8729439781929418	3.1021423613775965	0.47210019314652557	1.009622351657354	0.0364208478153009	0.5896097423590043	1.8862305602088267	1.2031746333024658	0.8384018329601429	0.6216703917264547	0.884932245866284	0.4917004789742409	1.0723124857916235	0.2816496351476355	0.746945264391615	1.4364833606055556	1.8289805320658667	1.1692765104102123	0.8940874188058514	0.08057880610157837	0.24291834876313007	1.543431035713277	0.34435714797353517	0.7786002310392739	1
23680000	-4949.931914757523	-4797.086444523964	-152.84547023355967	-4797.086444523964	0.7792772758177073	0.8605344676666106	1.0	0.25006902437755923	0.9077572804270688	0.055125822587731924	0.24938229690893188	-62.683290575213086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6.390802241886509	22.07923879533697	0.10819920106303742	5.0607584298322035	5.606328476876177	4.254230769778132	2.9450080622734043	1.2146116910136144	7.284051899908679	1.9074965403703574	4.1253410884031	2.379340718513287	0.29516036482422264	0.7989675574235163	2.9101111239768342	3.1143852528486047	0.862467594585757	0.32766190082059854	0.2738912613459413	2.6462583380707145	1.1760514350425193	0.9934353471777968	5.2273812186306365	0.9401557505036966	0.43694734337321406	2.6413488852178526	6.8013947822677565	3.812918371879771	2.093488573718679	1.3957271504164699	2.670443883238581	1.7371522747437846	0.2962437479653067	0.07107497693484613	0.2097967527769641	5.955952966296082	0.7451840697803432	1.3414543217039567	2
23690000	-4926.6900336478475	-4789.65942586262	-137.0306077852273	-4789.65942586262	0.7552691966670191	0.8283049097821188	1.0	0.30939031387854865	0.9931736252603207	0.10741374430284717	0.32964678734189407	-55.83946617107981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4.809495747904164	13.001132980896912	0.9855814204001765	5.402251423067203	4.219128045328248	0.6247035959898954	0.7925504865829844	1.0720173530478099	0.17740124086777712	5.994176921838675	1.788991847086285	0.5100428736010175	3.247284930668989	0.3787233867744858	1.064481383162161	0.7405268338717007	1.8574750922639292	2.5347021534773577	1.9822360353974586	1.044560325894424	4.711948874309764	1.1024438708989666	4.841391363341816	5.60296266916033	0.34194160731147777	0.1198348405782905	1.143260044285823	1.3866297155991814	1.5150979201278398	4.98543577864197	2.3646768956185373	3.1002408895808165	4.090879331040988	0.46597852816401747	0.023639933647601186	0.362357540332197	4.404813181834976	0.09045848131034576	2
23700000	-4993.353423897275	-4800.314786129705	-193.03863776757032	-4800.314786129705	0.8458833544221297	1.1669851821087764	1.0	0.3406030743821609	0.937988106780443	0.09500459377856851	0.3204433631443181	-59.15926899202466	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	16.03600428245327	33.08699101799885	7.653229157595868	2.4272679569696383	9.969919040072583	7.860505965666081	2.6425520809418575	4.718131187900985	6.90773670281147	3.1612349652410723	5.112004079635972	1.700604415517964	28.65797722643869	1.711319639465638	22.684422987928162	5.672280046857405	27.868433642288213	11.854380379537425	23.70839033071161	3.75577998963062	3.8497490913964754	2.403903053374082	16.142351860777374	20.85794001707108	0.7883474642161673	2.6708586431002517	10.080632796285206	2.5538289415995576	1.1420464135864163	3.030445575288417	7.884395955913169	5.223838960536159	13.639965998547774	6.619570345319881	12.085627628708474	13.497936439669905	0.37948288257747886	39.78329029807137	3
23710000	-4955.116540485193	-4797.703724125685	-157.41281635950781	-4797.703724125685	0.6696543485096533	0.9427430167109014	1.0	0.20958002301479406	1.03992684614123	0.06154544223083555	0.24279763242318192	-57.225971408558664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8.458997343919922	17.307625400111945	4.03708080742729	1.280384616974358	1.7481179476736821	4.146419389410625	1.3718949029534313	2.488815697710353	4.04821809046552	3.70788413992903	1.0068622356787214	0.9473800619470976	1.4844115669949145	4.401537517646369	5.135442004823576	5.678599776777234	14.70060758322895	0.6411252205651841	2.3888361409506866	3.712724078431257	2.6971668932022954	1.268059622918824	4.734666279681243	11.002569972939225	0.3600023841562752	7.829695078881825	5.317536996551814	0.9683721176314726	1.857310656891356	3.5116141837994115	4.197319833165093	2.3747756011751964	5.153777232629614	0.17714984336663758	2.5870152465992824	1.8236832854812743	1.4446010492628765	8.27218594643329	1
23720000	-4976.630610743645	-4793.71372239257	-182.91688835107456	-4793.71372239257	0.829579717723587	0.9808488900549155	1.0	0.3026719564822449	0.9818527710383022	0.10906914492207662	0.32800000202911683	-56.20473081015475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.832252904483903	28.780456199881147	7.55598822654412	17.319211436985626	3.2718588656763496	51.17938059237398	14.200103506056486	9.976311191174329	7.2264045872570355	5.488661416868386	1.5699002887330897	0.9632945580418297	4.37861812900035	0.25732075514435937	9.611732134555728	10.628331485870955	1.890448540309645	2.270680507208739	4.471056839624968	0.6689897246917993	2.065386164329677	0.6766656031396986	13.930254664924218	8.867260713822875	3.8755300249911127	14.654421512846332	8.736467721365466	0.1354748095530591	18.07661518481359	12.270906864528836	1.0718881802291844	0.326952602187309	9.64604919979221	4.9437776831036055	0.15160343290041864	1.5328868149518913	10.457743949158422	15.482608003297795	1
23730000	-4930.908399660061	-4790.2319548820815	-140.67644477797992	-4790.2319548820815	0.5974433395247651	0.7734537848181322	1.0	0.33320277638531354	0.9779642444311059	0.12110379805991155	0.36072724845762955	-50.48266162878977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.047107907804553	18.236119972639774	2.060625441986728	6.1009196990208645	1.6892365604095743	0.009716589371842787	1.4014983884898498	6.399628152493629	0.571953249053884	2.0963869171017726	0.1678047250629331	0.3679290733051696	0.41159685843186283	4.5821583408028514	3.671188285661471	4.132627289699604	0.7220543018338476	0.6369858077922711	1.7590801373271778	0.38816483601454793	2.392806453512703	8.49181009204146	2.3808617064363267	8.11229240560217	0.18380405241869607	0.20087279926816587	0.2047219709519745	0.30674396482150523	13.033003599749996	4.686856531669609	5.628358853293711	1.9866943289881651	1.2033478373658124	1.8882693007927298	0.10291384085137856	4.683606431044587	3.9943213713343977	3.825155073629503	1
23740000	-4995.618682046506	-4781.932263063492	-213.6864189830139	-4781.932263063492	0.8176565120251512	0.8707843296818986	1.0	0.4185539675577373	1.0120280066126974	0.18872397303221208	0.43392071908902874	-63.571738642345906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.109637973922254	34.5600157132101	4.585159833749017	20.99047759462771	0.6615940685639777	58.763209266178066	5.082104578289954	27.63171697559363	3.577770469542138	2.8498938501564215	33.39418427908955	12.65767894948788	4.799246470583161	2.310705274728096	15.851114042303488	24.31667870384099	58.64235724788605	2.854619518801411	55.08903756078883	0.8955996178424334	30.34606372211475	13.132978240921384	22.031365843003055	0.2935249365805248	17.665004162881928	18.13141445939074	0.8839294135904547	0.3169420260339761	13.143576426470538	10.355262740551638	23.859094226940584	20.440140845330742	1.8035589894920592	8.152992900513482	9.824481769565727	20.22243859235275	17.246307912323182	17.331066901847066	1
23750000	-4956.818040804861	-4783.633691008453	-173.18434979640838	-4783.633691008453	0.9294625949617988	0.8707843296818986	1.0	0.3761395671045056	0.8212878390890546	0.1653920145852755	0.44558377504695695	-66.85146041616231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7.684438600930217	11.055004867345867	0.8404320621743347	6.1777967370218185	0.19471656419354674	17.294850049264163	5.200557634986082	11.646050080579423	1.6423189852242148	0.8387643801330646	6.238660100777338	3.356077028519861	8.01020876904641	2.905615250714402	3.5612371135924703	0.8940709679213755	12.015246587067992	7.42737545595504	16.213488947760634	1.8919697713007029	1.3201753284207063	3.865222682923028	6.446437100282337	27.182197253008518	5.1990625075086285	11.334771824772893	0.6108345867761136	0.08773920085335435	3.868341879987928	3.0477014199027392	2.110644976073587	1.6479495160024935	0.380623435671219	2.399542016644979	2.8914850148282194	5.706652783762351	2.2592718683895683	5.100780011920288	1
23760000	-4955.754127460408	-4796.7827006238595	-158.97142683654909	-4796.7827006238595	0.8283119770639947	1.1989360866739331	1.0	0.2988977155434479	0.9711623210810737	0.07607438581473944	0.28455309267138756	-65.34244843394706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7.486783803853689	8.308039224552015	1.175688522821244	1.0314780186549768	4.685768531745422	3.5216478627072263	5.448777418610227	1.3323467748975024	0.8106129467441642	0.3254272435921925	2.243662455024661	10.010501003467441	1.655325280128529	2.830878653470603	1.1451584608054588	0.08724021838743283	15.762350866326507	0.023291390714732244	2.748926656677273	0.5169792221025056	1.7142452993490649	4.070979808248271	4.930726525522435	0.2537184437982447	5.717709622614262	0.3107514370927452	2.523496431276283	0.8497007768135361	4.291403293304453	3.6642483980496685	7.98616463284095	1.6055618876937188	0.8912595583448357	0.24134321176222787	3.8180915673278357	0.4145762307828553	0.6088872024381524	2.2407276719641422	1
23770000	-4961.430793551658	-4783.4643276555025	-177.96646589615537	-4783.4643276555025	1.0639077856250383	0.7409372513957385	1.0	0.3342141444625216	0.9705392325021873	0.11420980391628108	0.3347347079927942	-58.37414582331665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.548038574145837	16.243216514655035	21.323586587867958	8.418177819219133	11.256792765534296	0.33946127066546605	5.05963925856657	15.949125853785505	2.4829323851803253	9.793177126214518	1.277637775856321	16.777852283296667	15.316921869311109	8.315376283729075	0.5205315401116848	8.776968857547345	0.028356251558634228	12.515070037605154	8.90348199031322	0.6020733851232172	2.873118378376059	8.230169913913386	0.6219561315835596	5.889873409572347	9.583025606188672	1.6243546334727041	3.6377735869259773	2.1495331700882625	7.192500207349797	7.211493314293671	1.2017166654521036	5.302961016956627	6.710212581600966	8.332934030721473	8.257490173967996	1.6481727929959065	6.822503039663627	16.319337536675572	1
23780000	-4996.434917909718	-4796.8952242651085	-199.53969364460934	-4796.8952242651085	0.7585688918188948	1.1262600843515171	1.0	0.2133986408088075	0.978884829436932	0.03640871804923145	0.19041168115624235	-54.885027105708865	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.46145405752499	59.626917084248575	28.32310628294028	10.531190009641593	21.047172013626046	6.9883049067698915	4.653030846438542	3.687919508256872	4.642415126366833	1.1919634563399455	16.03628169538615	31.370066979197222	28.638520404293892	0.8582339876550799	1.432403050555194	6.747650004597935	0.05301855658598858	23.715460973793014	9.483881210236332	1.4344169700869862	11.151083405421296	29.553388422605373	4.921395012564659	10.599469442393215	17.91767802299616	4.9040014627403	6.801657277113638	4.019048349043247	34.86186884225174	13.48355108088809	8.532009237264553	9.915109483686217	2.1895734908952837	71.9020389430626	7.532243189009674	1.7682207846776028	2.452694956913263	30.512767840452675	1
23790000	-5039.303989387977	-4798.479746089587	-240.8242432983899	-4798.479746089587	0.8818390632800838	1.0340358703519634	1.0	0.41508102376806894	0.9237215148785056	0.11791712023896372	0.36412208084504116	-54.73727531693832	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.30928531372001	37.96438713443958	90.91477820611172	31.770783090463315	27.174734207983832	20.425844642959454	14.935835891875941	5.695050110158089	56.35460089817698	21.100481085504494	84.23816387029458	77.87614107615963	91.92723088695386	0.7507156094804834	4.597892771437367	21.65938641941943	0.17018508721010753	9.189578428765962	38.62474969087325	4.604357282982417	35.79403559885544	0.9148158689616486	29.503139141703706	34.0234013822865	57.514232625338664	15.741430366203389	21.83274520122931	12.900805639139605	111.90365357464059	43.28105977161416	27.38702879936648	34.99534046310659	7.0283459131256425	230.79947014897593	24.177864252685392	5.675839325407234	7.872943588441367	97.94340680563779	1
23800000	-5043.678363821172	-4804.812237498097	-238.86612632307504	-4804.812237498097	1.0563359342245058	1.0340358703519634	1.0	0.377609068933189	0.9198401509248169	0.15410042214824005	0.4134108198992676	-61.55886343113071	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.0588866408275	26.233928408995165	75.03658972036202	35.78410746819982	23.836804174435297	19.90328671989232	10.072722334309287	3.5722606340903607	59.01525395909918	18.5086644002493	32.76931054221693	68.31045008520215	80.63561483911916	2.5819511220551843	6.174688183047986	18.998918210815134	0.1492808932808144	8.06080308920752	33.880390057225696	4.038794347116077	31.397378559530182	0.865874682490184	25.879206209321207	29.844235085821154	8.39919253015853	17.565707692450133	19.150982967080754	25.476780046797238	12.8599088600948	37.964755730155126	101.01542911253631	30.696788835258825	18.926957854632064	1.5485828917002538	21.208046089297902	4.978663985811588	22.390673303931266	13.109204929484646	2
