#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Asp" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Asp" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Asp" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Asp">
#                            <taxonset id="TaxonSet.Asp" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.7" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Asp"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Asp" name="distribution">
#            <parameter id="gammaShape.s:Asp" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.8" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Asp" name="distribution">
#            <parameter id="ucldStdev.c:Asp" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Asp" id="treeLikelihood.Asp" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Asp">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Asp" shape="@gammaShape.s:Asp" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Asp" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Asp" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Asp" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Asp" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Asp">
#                <LogNormal S="@ucldStdev.c:Asp" id="LogNormalDistributionModel.c:Asp" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.4" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="108" id="rateCategories.c:Asp" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Asp" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Asp	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	indicators.alltrees54	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	popSizes.alltrees55	sum(indicators.alltrees)
13830000	-6835.882100131835	-6605.112902683465	-230.76919744836985	-6605.112902683465	0.8086191822897519	0.687617361285137	1.0	0.39558080147007235	0.9927061082606278	0.15893442821928008	0.39718545272327027	-96.88785012991211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.739948830393392	26.3598321749065	0.8317910304958668	0.1740253141708847	0.6758482002867551	0.05861080990318147	1.5473695726734122	7.974496719344315	1.2124786665612286	6.101475187701427	0.6263044610183969	0.5399348304142627	4.245990868489674	1.7485676498133638	0.5917610898809408	1.1125327974771169	1.1412573582201218	2.39902458226562	0.3535808786098397	2.2781498357774197	7.24912701136071	0.24451707477915013	1.7758507991082642	0.5401687899966036	1.735429430329299	1.2230779686828568	0.061179102807925996	4.7639043646042225	0.8893496053549246	0.34706161420952203	0.7545283980693972	1.247706513626576	3.876267177794611	0.9273427083260691	6.574966401044493	3.197788612289705	0.07259661238015706	5.897600472555014	1.437042360674493	0.3716396464655822	4.967154402743581	5.385124494975496	2.6405510519995143	0.5916078555001143	4.835956365933805	1.270301741176834	0.24209952354145012	2.0632695590005494	12.867431158980338	2.3057740655275962	0.03150202689258568	3.6961769010919916	0.03530603446551626	3.414863903984467	1.3349991871578475	0.5864724168257504	3
13840000	-6887.73062464357	-6603.3421156836075	-284.3885089599624	-6603.3421156836075	0.7456937377913064	0.687617361285137	1.0	0.3876828463798827	1.0035702151827244	0.1341478832189636	0.3676769046652894	-108.35272544187706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.507422936174915	32.315912778513535	15.464067243550822	0.40040128142799375	1.5550064468201061	0.13485304424000108	6.3057492143576495	14.053212582035531	2.7896976604133847	1.1263664722230013	3.811175229709256	1.2422939674925013	5.392098258341856	14.04165897149888	1.3615369684371839	5.042199266484949	2.6258301032098665	3.8408118501727313	0.8135266846569024	4.705784987140631	17.663499003667386	1.2856574893712978	1.1559396097053063	1.8356822988998114	0.028009729623955763	6.467342401954199	2.6907438299213084	10.960896242456394	2.046235188933043	1.0085574433497408	2.0676156115946243	2.832614672757242	2.4550246680890133	6.9342247990471515	8.50765542609517	4.643833462603475	0.1670318870724924	8.909322304289987	3.3063787611690025	1.0346388752961841	10.071319135038197	12.390213221049942	0.056802134683942754	2.6050697452411096	9.353531074477923	9.859826118713611	0.2973383652822905	0.20477598704718422	29.6056694354424	5.305175829845717	0.07248055833408587	8.504245342884648	0.09097050646924741	7.8569941940454795	8.783966016519038	5.4301397037734835	1
13850000	-6934.688098758415	-6601.935781853455	-332.75231690496014	-6601.935781853455	0.8742866184808036	0.7823188605603119	1.0	0.35799301372418907	1.001394294294099	0.14909303546998026	0.38468282545571997	-101.31906164754541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	40.06290761587978	58.23736508903902	16.358713843815437	1.0344232960661326	4.0173070585265105	0.34838832186000407	3.326964327514079	1.356549472281412	97.31272319191329	36.10614515913796	9.846043521492643	3.209424844879686	13.930305200857626	36.27615552011308	8.032717604540071	10.094935249694847	79.6294362697713	9.92260873755477	2.101718934513157	12.157237858021023	45.63305790198961	3.321453050860758	2.986331254636099	2.373202221555208	0.07236219808338466	16.708162422354324	6.951446537558994	28.3171082233403	29.01839292452584	3.104476237648076	38.40620789362665	7.3179651069767555	6.342473980181307	17.914337453447473	21.97924276433397	11.997188169919381	0.4315212842413088	23.01693568724635	20.570523405813084	2.672954871185908	26.018915569513844	0.6896022040603628	0.14674641193405646	6.730110410096374	24.164534162856935	5.495012467353292	0.768163705084284	0.21019327033596802	24.24778164999368	2.9789366111603495	0.16775924169909023	6.032363793428242	11.163502817122524	20.298281270207678	22.693081917557663	14.028584000641082	2
13860000	-6863.352663357114	-6602.36473727911	-260.98792607800385	-6602.36473727911	0.7316011682979892	0.7085877451314441	1.0	0.39538106124568184	1.0094349435565948	0.19039045933374954	0.4360951447292432	-98.23041029367572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.25045414736495	31.285385034087586	4.59384929756722	5.890079604193622	1.128139008061498	5.942669937529662	0.9342771616950716	0.3809458310630655	4.521291519353333	10.139317256892614	9.084928227284752	0.9012697581246147	3.91190428372523	1.1751933211648817	13.672589480453004	6.447494072901143	22.361515297968158	4.676577381363907	6.14472031951706	3.413992024534466	1.534720496258687	1.409490509739836	0.8386206805371546	13.986993875331379	0.02032073156909284	4.691981346479097	0.23632180053700585	0.6277100706919677	4.072436950906993	2.304126883922846	4.602776616886064	2.055028848066564	3.355154592595187	5.030699070392655	6.172204605936514	3.3690469173407536	11.217554676430446	6.463609232884839	5.776608442485241	0.7506184150331907	8.01566601837061	0.5189708426822035	5.778912647178979	1.4421069927132553	6.785877505403464	1.543107814237943	0.21571550983222185	0.13873910279101662	6.809255040701077	0.8365441188917129	0.34665866424206104	3.7255291081672097	4.733472924277464	3.7731260966268603	4.032560152531215	3.9395029078995614	2
13870000	-6848.954224929602	-6606.714477819312	-242.23974711028924	-6606.714477819312	0.8915312268234755	0.6962672790234187	1.0	0.34606204412167524	0.9820746857304744	0.1157750656519291	0.35310747013629884	-105.06992521304949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.204305995161229	23.124174779683756	2.404408352848837	4.633946270156318	0.6221366283894025	3.27721372290694	0.5152273250057734	7.548604316904323	1.3665914589304187	0.6693713193641946	6.889402882108121	0.49702467921259363	7.26310385442504	0.40792390796673766	8.541157938321359	8.686586750643215	12.331740710802162	1.9184009458154379	4.85797705023555	2.3185666783322674	0.8463547738705979	3.752142280401938	2.86647788574875	7.713429948543648	0.011206306434279723	0.386015890017248	0.1303247624188091	0.4290310368600122	7.084908549089756	1.2706605486573121	2.538300604089185	0.8552525310314592	2.7378300144913985	4.295695481040374	8.068414622260905	1.8579337076923645	6.1861628711519305	0.8470480227066295	3.1856355238605625	0.4139447413826943	4.4204121968387335	0.2456024483642692	3.186906227319121	0.7952810565118732	12.28509512485769	2.824332726935277	0.4705656613606954	0.19902735428580035	10.92354433102705	0.46133032712038125	2.866116906027172	2.054523513289752	1.1903874534761778	2.0807719008644883	3.997728284849225	2.172523987857064	1
13880000	-6859.258748362319	-6593.121213105345	-266.13753525697405	-6593.121213105345	0.9612888590258909	0.7245746525446197	1.0	0.5113677053077934	0.8518885757257967	0.25539515134540763	0.5611722843709118	-104.4759782754237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.131888856895275	27.554057284048756	14.679142489780814	12.278492845906605	3.387517409707944	9.636200027271663	15.16961280403765	3.130101817825575	2.0114354974541593	0.9852229237556052	5.188129201286466	0.20248867002395485	10.690294322431074	1.8555119706954757	12.190996023332932	5.008951263191119	7.155594272611217	0.4186330743663699	3.1177957697027985	1.9711665684964659	6.040849025505097	0.8180229073015308	5.693120554851776	10.303153052871146	5.054101446728453	0.8068256389932024	9.999843008974922	0.6314749381832128	1.3799505784624893	10.815379624363878	6.0856928632204035	13.507632080229422	1.3738901340925729	4.52105627223781	0.5916380424873601	4.417795865645846	9.105184662727709	4.4558030357255145	4.688819275703057	1.3031201992007921	5.475878623745546	0.5917425269056069	2.9271337938462345	1.1705448157658043	0.663079231419934	6.775829347392361	8.82363842279242	5.207941025680076	16.07796147258131	12.876057775707528	6.3970723248761185	2.1763577140712655	1.8115553373871904	2.9291364950923913	7.166886754255072	0.40211691595335586	1
13890000	-6915.925419174281	-6592.92142967748	-323.00398949680147	-6592.92142967748	1.1650079438560055	0.7745131724516743	1.0	0.30766574168807315	0.9818350345400899	0.10363418333217306	0.32737808833170284	-104.36434627711844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.326200203881	33.686400849623375	45.533222699361126	38.086649104632166	11.189658498564864	23.77170447083642	16.40976598491476	17.695682652502647	6.239270482914161	3.0560623569878245	20.446770457952592	0.6280994760229933	33.160217120573655	2.758064887705237	37.815242766659274	15.537262719256644	22.195933297050843	1.2985576655933644	0.3587349625913542	10.398465007169358	18.738105728112565	2.5374247329004316	1.1145975304476379	31.959343864165298	22.10461965295825	25.244724930288093	31.018506633019516	6.756269595037312	4.280467816630819	5.644433571996067	18.877206799636777	0.3141209052791312	4.2616689281164115	14.023861558906473	0.6890298302456292	13.70355816975062	28.24336648107426	8.850610467329275	8.081446697711575	4.042147712344435	11.749202418578294	1.8355257656932806	9.079674442755312	3.5043650475017882	1.6476893567490798	21.017940718435657	27.370038379513417	16.154508936234937	49.87221840733861	17.68642048776801	19.843074552569018	6.750842601144286	20.45829131772513	9.085886620469717	22.230961438638538	1.2473262043767952	1
13900000	-6999.300730020048	-6610.332080967956	-388.96864905209185	-6610.332080967956	1.0336803693316867	0.7745131724516743	1.0	0.3323040835094077	0.9568595879035393	0.13434948479360426	0.385468875339369	-104.53911779374462	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.72857131172807	185.98322315816185	147.44997335925368	123.33577688758787	11.985665316018055	76.97977395696313	24.458107619980595	57.303827425374294	20.20459374380675	21.593053674214826	66.21265925352982	2.033970923122273	107.38254050891626	8.931425673521156	122.45688330327327	50.31422856134147	71.87696322184196	4.205111824862832	1.16168936748398	33.67328946619381	76.72916451747977	6.650984429422842	3.6093947765550984	103.49375954486344	71.58126277301382	81.74984764442985	15.247343692031226	40.48312646835975	13.861414328053112	18.278336794082776	61.129950280075846	1.0172159221148749	13.800537995425943	45.41339028224848	0.43414451665429066	44.376153658130235	91.46033134326046	28.66088100632385	26.17010239203911	20.75554517049801	38.047374662021376	5.943972537122774	29.40265756137115	11.348165191533619	5.33570297365283	68.06227662517713	88.63223797154231	52.31305343807981	64.54177653503906	57.273833810549554	64.25771427294649	21.861214793944434	66.24996718751355	29.42277442075844	71.99039465141664	4.03920927846467	2
13910000	-6989.505529945589	-6606.6630699181305	-382.8424600274587	-6606.6630699181305	0.8762652116035717	0.7745131724516743	1.0	0.32709054674993643	0.9753931275227656	0.10349706278721336	0.3297446442156338	-102.15740314328579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.3201174918281	24.81614694516372	143.57848112403306	120.09743447445076	46.39297332857184	74.95856913505858	21.85592897960966	55.799240358510396	19.674095663591086	21.026099759406407	64.47415913492493	1.980566351686056	104.56307121836821	7.384091189084803	24.816821015000055	48.99316257022224	69.98973938134245	4.094701104485656	1.1311876911290117	32.78915313349284	74.71453977475004	6.476354119301678	3.094058830690963	100.77639529349453	69.70180293521639	79.60339828824877	14.847004706769988	39.420188943116194	13.49746473404753	17.798415113808023	59.52490334478667	0.9905075853529851	13.438186789291892	83.99543276538539	0.5025002844265523	43.2109996034881	89.05892051517283	27.9083520248488	25.482972066427873	20.21058113873401	37.04839099170452	3.976678048967792	28.63065226458922	101.75877508599056	5.195607101396476	66.27521237916466	86.30508244021499	50.9395056810195	62.847147631350154	55.770034265339596	62.570543796118976	21.287219957600605	64.51048750022211	28.65024092947674	56.17749054237579	3.933154546803874	1
13920000	-7041.018964642105	-6603.760711417365	-437.2582532247394	-6603.760711417365	1.0374046144947713	0.8464599311600837	1.0	0.3663336998994397	0.9362218846624474	0.12309757427191892	0.37029385063854997	-99.55677342848915	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240.53669487866998	91.97581858864102	386.65302145884533	323.4191889026006	124.93504020603102	201.86142807336617	58.857434001239746	150.26586651998684	52.98181505504553	56.62272603682515	173.62719148701416	5.333612377592933	281.5855628440073	6.551253782550133	66.83103730679447	131.93728050540005	188.48050202965584	11.02692089807349	3.046258291548933	88.30031513698508	201.20426351256788	17.44064896537119	9.171834704795117	271.38814554180686	187.70509685743787	214.36982913863199	39.98258781221648	106.15751777014135	85.52460506645677	47.93065734542535	160.29897760532185	2.6674105176233898	36.1886787235161	226.1974608815064	0.5536931365732779	116.36606980479486	239.83329838478704	75.15644788736132	68.62496432681954	54.4265561353861	99.77032912582779	10.709087956392166	77.10158317441602	274.0336681299763	13.991631394488405	178.47737985258118	232.41728587403327	137.17873060776785	169.24569288861332	150.1872152897949	168.5008061353759	57.325915768359536	173.7250228061426	77.15433492666891	151.28448417991714	10.591880325524341	2
13930000	-6957.809234305196	-6608.74663010801	-349.06260419718524	-6608.74663010801	1.1433937595233168	0.915396894576696	1.0	0.47291205062176433	0.9541868175576406	0.1612892121683759	0.4164668784079015	-108.33426425696476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.10818274373002	34.09554864172796	69.2946625705937	57.96210638495218	22.390440456552703	36.176930653704744	10.548232659604347	26.930146509895184	9.495223864448064	10.147735765118266	31.11688511259467	0.9558721889542577	50.46482370267223	1.45843419164097	11.977235201587577	23.645358566211474	33.77884579823788	1.9762079187733965	0.5459402324578095	15.824887438376663	36.059155816922015	1.8068323872899617	1.6437455696688148	48.63727664670609	33.63988027415738	38.41864449792853	7.165545792693535	19.02519562748773	15.327433954099337	8.589972257313688	1.9658527020724805	0.4780444002702282	6.48561408251812	40.53835313886816	0.47209076153643575	44.88819656823417	42.982122374376026	13.469287467894347	12.298736808014656	9.754145533510288	17.880505020357585	1.919246960949948	13.817888114701802	49.11139836539443	2.507533427865366	31.986119665392707	41.653049391542275	24.58471374014446	30.3316475738211	26.916050899219876	30.19815145881818	10.273759079215063	12.33879035866216	13.827342107479565	27.112699763370376	1.8982414009751645	1
13940000	-6947.08360248426	-6605.035602593397	-342.04799989086325	-6605.035602593397	1.0047725179476092	0.7791965310679134	1.0	0.4996769991369072	0.9508724473263168	0.2089143168404247	0.4838303076987128	-103.8156035526496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.881805584069404	24.07595001199447	62.500931994759064	1.8936015694845867	12.085351998441693	32.63010163680119	3.457151384822367	24.2898831336273	8.564300900120498	4.3202994453570405	28.066148937946224	22.775967543124516	45.51719277303638	5.131552314065557	8.833210058700699	21.327139680244702	30.00636001325612	1.7824581599330267	45.91101219340193	25.026974738560348	14.668029359442318	1.6296884056386345	1.4825908122706508	43.86882058930874	30.341786673468658	34.652035207612734	6.463027218557009	17.15994297380717	13.824714223023829	18.18442796460358	0.784734180349517	0.43117636255644654	24.14068110686402	4.001959400303976	2.6585408154053507	40.487304750498396	41.59388945979207	13.526369237538974	11.092954122925004	126.52380128343661	16.12747918601695	26.818982917550365	0.36315226345536605	44.2964588546194	2.2616918884616424	28.850162708365815	37.569335224671406	22.174399363270073	27.357897015070925	24.27716947327366	27.23748901688114	9.266507602752268	22.000897959547352	12.471693153097124	24.454538650482576	2.17402222054339	1
13950000	-6881.048562055357	-6604.693803954173	-276.3547581011847	-6604.693803954173	1.0895091150687484	0.7791965310679134	1.0	0.5611757868513668	0.9355847968000938	0.26552275460054864	0.5305149233784275	-98.00084517583628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.224772477098549	47.15562721402762	19.650827984068403	6.915385167377216	5.892121523661073	1.1022694310491676	1.0869579862221075	14.90379664455466	1.1586824527370385	1.3583391244069185	8.824237452988266	7.160959142148398	14.310995003652463	1.613403970094496	2.777236848647721	6.705435261090686	9.434256421935736	3.02752028105777	14.4348152002383	0.2662784298468161	4.611753978834043	0.5123879837427207	0.46613924133377416	19.85693097244842	9.539717434927665	10.894896466820356	2.0320310765744356	5.3952329482540184	11.488335352161373	5.717339798246085	0.7138853127693429	10.20958260698762	7.5900367675959455	1.2582502894707768	0.8358679876411481	12.729555156990521	13.07747486119516	4.252806264683567	2.9536539707558225	39.78016608007946	5.070617496194093	8.432117781293945	0.11417817996353866	13.927185811060877	10.222977869808275	5.512470085817201	11.812120562261791	6.971820957393007	8.601556986287777	7.632949878241512	8.563699681047401	2.91346930522598	1.5401543482553326	3.9212070764344147	1.7358461546743764	0.8950837207240104	1
13960000	-6974.1167056431395	-6599.026985749848	-375.0897198932914	-6599.026985749848	1.5589193416437643	0.6680501116978774	1.0	0.5416051668350156	0.8454087847794762	0.2776813360862617	0.5665255694654604	-94.87615373556801	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.66861298880693	106.60330720540296	79.27155139071999	44.50174924891963	27.417712267285403	32.09904543651449	6.994770439563619	86.05527397193444	7.456330301611124	39.949856215451945	22.690967439587755	159.92543906177346	36.42782346284607	10.382545176668431	17.872019396174174	43.15068378282344	60.71113950666995	19.4826383683196	92.89063601632054	1.7135496618958852	29.677467588058832	13.536284776517043	2.999689985566604	127.78292771856596	61.389800122400146	70.110621306617	13.076486015893833	34.719295887573956	73.92950743237998	36.79211148970808	0.567679149736102	65.70050317018173	23.832331723183014	8.097067266557755	62.40556002211262	81.9169804624975	84.15590643126538	27.36757438876856	19.007295355683485	2.1722118569085604	32.63033697924837	54.26219683477412	0.7347571554517659	89.62394945558864	65.78670409937658	35.473737986202096	76.01312358414128	44.86492372368284	55.35256864069216	49.1194074212218	55.1089500620778	45.06605941656396	9.911170665376977	25.233673880056077	11.170482690455584	5.760024977980688	3
13970000	-6935.552298944096	-6595.972295871934	-339.58000307216196	-6595.972295871934	0.992755193012126	0.7528899195500397	1.0	0.38969757479954426	1.00501744661116	0.16802365130532818	0.4165946377301574	-100.48611564518862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.221065955473804	35.42104050537256	203.82807188606256	21.621129807117885	2.0179205208055286	15.595288719674379	7.87831737452939	41.80986771389566	10.791490838635424	19.40959718636119	11.024383552121208	77.69961261688758	17.69842114015529	3.1986689674032207	8.6831025252202	20.96471601859496	29.49644564912514	9.465620121815757	45.1308214412125	0.8325263679762729	14.418767574255105	6.57659025091679	2.316956714577929	62.083206030462875	29.826172222020173	34.063174363080805	6.353197488691208	16.868334747879477	35.918576320021366	17.875410109103594	0.6107360371564517	31.920522932476512	11.578914233483582	3.933951931821207	30.31967814066857	39.79928200305058	40.88706191768917	13.296508302533407	9.234675200490868	1.0553669309509381	15.853416177690022	26.363233382618418	0.35698101991163833	2.5438789099227423	31.962403566632947	17.23487967749904	36.93089911734449	21.797577757906623	6.919992689650425	23.864614353979096	26.774627580624536	21.895299330609372	4.815332231054194	12.259754901306874	5.427167703174423	2.798502302562525	1
