#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="ExtendedBayesianSkyline.t:Tyr" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="scaledDemo.t:Tyr" spec="beast.evolution.tree.coalescent.ScaledPopulationFunction">
#                <population id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#                    <parameter id="popSizes.alltrees" name="populationSizes">1.0</parameter>
#                    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#                    <itree id="treeIntervals.t:Tyr" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                        <tree id="Tree.t:Tyr">
#                            <taxonset id="TaxonSet.Tyr" spec="beast.evolution.alignment.TaxonSet">
#                            </taxonset>
#                        </tree>
#                    </itree>
#                </population>
#                <parameter id="RealParameter.4" lower="0.0" name="factor" upper="0.0">1.0</parameter>
#            </populationModel>
#            <treeIntervals idref="treeIntervals.t:Tyr"/>
#        </distribution>
#        <prior id="GammaShapePrior.s:Tyr" name="distribution">
#            <parameter id="gammaShape.s:Tyr" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="indicatorsPrior.alltrees" name="distribution">
#            <x id="indsSun.alltrees" spec="beast.core.util.Sum">
#                <arg idref="indicators.alltrees"/>
#            </x>
#            <distr id="Poisson.EBSP" spec="beast.math.distributions.Poisson">
#                <parameter estimate="false" id="RealParameter.5" name="lambda" upper="0.0">0.69314718056</parameter>
#            </distr>
#        </prior>
#        <prior id="popSizePrior.alltrees" name="distribution" x="@popSizes.alltrees">
#            <Exponential id="popPriorDist.EBSP" name="distr">
#                <parameter id="populationMean.alltrees" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="populationMeanPrior.alltrees" name="distribution" x="@populationMean.alltrees">
#            <OneOnX id="OneOnX.EBSP" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:Tyr" name="distribution">
#            <parameter id="ucldStdev.c:Tyr" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Tyr" id="treeLikelihood.Tyr" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Tyr">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Tyr" shape="@gammaShape.s:Tyr" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Tyr" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Tyr" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:Tyr" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:Tyr" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Tyr">
#                <LogNormal S="@ucldStdev.c:Tyr" id="LogNormalDistributionModel.c:Tyr" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="106" id="rateCategories.c:Tyr" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:Tyr" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.Tyr	TreeHeight	gammaShape	mutationRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	ExtendedBayesianSkyline	indicators.alltrees1	indicators.alltrees2	indicators.alltrees3	indicators.alltrees4	indicators.alltrees5	indicators.alltrees6	indicators.alltrees7	indicators.alltrees8	indicators.alltrees9	indicators.alltrees10	indicators.alltrees11	indicators.alltrees12	indicators.alltrees13	indicators.alltrees14	indicators.alltrees15	indicators.alltrees16	indicators.alltrees17	indicators.alltrees18	indicators.alltrees19	indicators.alltrees20	indicators.alltrees21	indicators.alltrees22	indicators.alltrees23	indicators.alltrees24	indicators.alltrees25	indicators.alltrees26	indicators.alltrees27	indicators.alltrees28	indicators.alltrees29	indicators.alltrees30	indicators.alltrees31	indicators.alltrees32	indicators.alltrees33	indicators.alltrees34	indicators.alltrees35	indicators.alltrees36	indicators.alltrees37	indicators.alltrees38	indicators.alltrees39	indicators.alltrees40	indicators.alltrees41	indicators.alltrees42	indicators.alltrees43	indicators.alltrees44	indicators.alltrees45	indicators.alltrees46	indicators.alltrees47	indicators.alltrees48	indicators.alltrees49	indicators.alltrees50	indicators.alltrees51	indicators.alltrees52	indicators.alltrees53	populationMean.alltrees	popSizes.alltrees1	popSizes.alltrees2	popSizes.alltrees3	popSizes.alltrees4	popSizes.alltrees5	popSizes.alltrees6	popSizes.alltrees7	popSizes.alltrees8	popSizes.alltrees9	popSizes.alltrees10	popSizes.alltrees11	popSizes.alltrees12	popSizes.alltrees13	popSizes.alltrees14	popSizes.alltrees15	popSizes.alltrees16	popSizes.alltrees17	popSizes.alltrees18	popSizes.alltrees19	popSizes.alltrees20	popSizes.alltrees21	popSizes.alltrees22	popSizes.alltrees23	popSizes.alltrees24	popSizes.alltrees25	popSizes.alltrees26	popSizes.alltrees27	popSizes.alltrees28	popSizes.alltrees29	popSizes.alltrees30	popSizes.alltrees31	popSizes.alltrees32	popSizes.alltrees33	popSizes.alltrees34	popSizes.alltrees35	popSizes.alltrees36	popSizes.alltrees37	popSizes.alltrees38	popSizes.alltrees39	popSizes.alltrees40	popSizes.alltrees41	popSizes.alltrees42	popSizes.alltrees43	popSizes.alltrees44	popSizes.alltrees45	popSizes.alltrees46	popSizes.alltrees47	popSizes.alltrees48	popSizes.alltrees49	popSizes.alltrees50	popSizes.alltrees51	popSizes.alltrees52	popSizes.alltrees53	popSizes.alltrees54	sum(indicators.alltrees)
100000	-7377.02254269481	-7071.987239534654	-305.0353031601563	-7071.987239534654	1.511585551297802	1.253505257405598	1.0	0.378901309526804	0.9996733438654547	0.14649187570418287	0.38148771144473226	-119.66133739826735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.5152267201555	22.241464338328043	3.1363388168059485	7.492746793968342	10.267052866095593	32.98583715052534	1.6033434208930273	4.826437656219507	3.1654927069299394	31.689353897937274	8.544181958662561	1.0641223225593481	4.305112513240417	7.738337552864185	3.9837807797342846	14.63037557747711	2.43634669512221	10.619783209336955	7.481906912544443	11.830846518742225	5.360633977403251	4.256550482982709	19.82010297275187	8.388672813311505	4.998438670478913	14.568388889187313	12.907370246651988	1.1335395679586409	2.0089944744113173	7.06442005987232	8.540822197596004	4.7703415556016155	8.182027026285212	12.218644976357337	3.2791532857537304	8.801479473957714	0.9070669048725487	1.8887844845325203	3.8975185669740022	0.9501086535353849	7.543029349408074	4.082691526693533	8.957481888288262	6.674584563157895	1.3641863374986198	23.60589186091853	7.307634409647159	1.5336334342144182	1.4671138047763848	12.109596849166067	22.700807225592406	4.8747808292493415	5.11562879415875	1.9106187568839246	5.83251139805282	1
110000	-7354.168836098541	-7079.236934000562	-274.93190209797933	-7079.236934000562	1.9490574019301865	1.363429580655229	1.0	0.3619634648400956	0.9530772952615487	0.12893937362158847	0.36177045626195525	-117.02928169974192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10.541694421295938	17.17099596891571	1.887633311099022	2.635662651719506	2.2353365908321923	19.85281840921454	0.9649864466784089	10.779853993636394	0.07540706226935424	19.072518474222306	5.142391630279219	9.703765463744732	2.591070117959337	3.441771073951205	2.3976737665099472	0.9962953945245704	1.466336849340229	9.051375128334335	4.503051979901812	7.120499822152811	10.556101918901202	2.56184262969249	11.210604354435599	5.04879707302914	3.0083546099430474	8.76811395787929	7.7684151679382	2.52791731546768	3.156785807869743	4.251783817856629	3.96205017087036	2.8710723399597136	4.924425474814392	7.353899760534657	1.9735874648556915	1.4444004614006445	0.6908856573156792	6.467324326275983	3.5215466634130808	0.5718313129840004	4.539839060194637	2.4572040761134564	5.39113985558444	1.1142816892732172	0.8210476366297168	1.620052822965867	4.398164529631842	2.5755414147408366	0.977249312586738	7.288268178801143	5.477759870661514	2.933930042344434	0.03151777635653495	0.5356065384322074	3.510348672577877	2
120000	-7343.592872309554	-7088.904000576264	-254.68887173329003	-7088.904000576264	1.9083069868888327	1.184439473191173	1.0	0.4465193920945427	0.9958315516672522	0.27089474674158875	0.4851488142513812	-104.9761055722301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.318346991493213	31.086219317121024	1.4511099330706962	2.271896565086401	0.041669654410735585	29.05636650405246	0.7614612779272981	0.20189834580212854	2.9129878299382472	1.933767187954922	1.1909966842792472	7.6571455238192705	2.1407984768804322	0.7760645575886114	3.183902593495112	16.236892147112947	5.546682390972341	0.1968282576890756	0.7242858865200479	1.4769712005462734	0.85254517674115	0.16649614128024845	1.5875545334099777	1.348687938775873	4.796342361472283	9.747923690890746	6.1299797127817826	1.9947545959389619	18.721964065073706	3.3550406335340632	3.1264146731880884	7.300029978408423	3.5556114068097067	0.8860304342443157	4.543506477811644	1.990457784489944	0.5451710511915202	5.103301775074136	9.450886716334496	7.445281719292062	3.5823421813426974	17.793614440101997	3.2644721124622804	1.9652641949749983	1.1721284165274977	1.2783676880971029	7.022207471122842	0.6799528969962342	0.771137784346376	0.6940506091813534	5.431904968067144	1.6152335259169097	1.516847290339985	0.42264183152483487	2.3106477656242816	1
130000	-7457.312547184234	-7078.170679070882	-379.1418681133521	-7078.170679070882	1.6979507648303005	1.184439473191173	1.0	0.4314636704478744	0.953485334748107	0.20232349710088718	0.4313851463210898	-111.60654929414594	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.704305629455	54.44107826077136	11.81080694409941	18.491315589313658	0.33915572656242127	236.49423620866406	6.197650463308071	170.17822671951194	23.7092560017888	15.739228580317953	10.07638815473195	33.08252297373787	121.91320304029833	2.892048532853055	25.9142729324534	31.279000768055273	10.989515573338103	1.6020154639764745	8.042921029310653	5.156887471035653	19.06678437629658	1.3551377030665746	12.921350533145022	26.783492708562463	39.038168217400774	79.33985027260829	5.293440202323951	16.23561447452534	152.38094519760926	27.30719176349907	16.89919670883104	7.762432267348476	16.598789666620895	9.121601748438572	46.53656606602486	191.71567280367768	64.83530368006856	41.53655809889901	76.9222206486972	60.598293090663454	29.15723402293135	144.82496480819387	21.333574170138046	13.434714296428607	17.13596499377155	10.404831242343919	57.154826710709166	4.653645279918111	6.276409037420522	35.63555411772901	31.561857323368944	13.146634110533782	19.90641550319525	20.61333920609349	18.806717570910237	2
140000	-7394.40736285924	-7075.7696611938045	-318.6377016654351	-7075.7696611938045	2.08763862368787	1.184439473191173	1.0	0.4357224795616112	0.8642551434835365	0.15678015880021098	0.40662815046679374	-112.19000586082709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.71915941240629	32.140051295008256	4.137734078973729	6.478147263018832	0.1188179786968344	0.07423779913031878	7.013407670526636	59.619317420849995	8.306172220918848	5.513996019219902	3.530107202508405	11.589951759837561	42.710410667469496	0.5691731058394833	9.0786658991161	10.958115567106711	3.8500073123226275	1.87239575775702	2.8177133531167673	1.8066360013612022	6.679753878261526	0.4747515967553825	4.526795899756054	9.38318364347913	13.676420229233143	27.795493046955144	1.8544751449948902	5.687897162512224	53.384314290682354	9.56665353143798	5.920372965231183	2.7194484407671626	4.877712832196189	3.195612508779231	16.303368283062408	67.16462952850696	22.714048822181198	14.551692596664648	26.948513790369173	21.229677500921674	10.214787307616485	50.73719308166446	7.473888726476416	4.706644977664311	6.003321082667651	16.039651231731348	20.02331215623576	3.9232478211466004	2.198843118055373	12.484366850963154	11.05720999934339	4.605720527006885	6.973905695658853	1.5910390695467822	6.588643483472253	1
150000	-7333.772382013041	-7073.170303648665	-260.6020783643761	-7073.170303648665	2.472913925958631	1.184439473191173	1.0	0.4754564752579256	0.854006578608414	0.18388023552552257	0.4789842658237009	-133.54108914475938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	5.558861991647564	18.285931867461795	0.9697263002971837	1.518229460435914	1.5759908907127498	1.3753394364017193	1.6436739875034563	1.1814462503433543	2.6370100330085786	1.2922693574589832	5.982205561251503	2.7162405379800836	0.30815498591970303	0.13339236394120244	2.1276913706759166	5.593205311782147	0.18502558530186064	2.9722130310430197	0.36439951719704	1.7087163487672086	2.132282324911792	0.11126358066876163	1.0609074813139467	3.6341353246174983	3.2052287887706057	6.514198380782671	0.5805313978156381	1.3330251211411521	13.18713800682465	2.2420569708450926	8.208301009485995	0.6373344987815565	1.639598983098911	0.7489291085836257	0.18045784392217115	4.097286737281907	5.32330258752794	3.410359089177012	5.6495599737903435	4.975422834465301	0.6106176637231184	2.7822542609999577	1.7515931002884595	3.759341463216323	0.07132147075893404	3.759079571121654	4.6926970284610725	1.1332016828038773	1.5977045634605798	0.0433963441952921	0.13980813058214522	1.4062004164526674	1.6344162384041059	3.5681765247629613	2.0524455648941786	3
160000	-7389.567681718337	-7077.688770417256	-311.8789113010807	-7077.688770417256	2.730930186757528	1.2526843175150268	1.0	0.6958122660867562	0.7820109583635799	0.4246989665213263	0.6831102816083418	-129.87241073469804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.56956595313552	23.864637004774362	2.8905095887264487	4.265135130631254	4.6976314656565235	4.099540073786265	4.899377711177845	3.521593375507928	7.8602619972699515	3.8519291142333962	17.831446389801883	8.096428154947223	2.773694162495229	0.39760900257812004	4.983098041902276	16.671934730931163	0.5515146163519028	3.623968745068362	8.627273421808033	2.668350784838689	6.355795964428954	0.33164867932377795	8.923397149049162	10.832441070554816	2.4236998817688526	0.7388447844414793	1.7304177183073395	3.9734117693733833	7.316616806525571	4.799892855883184	24.46687562026636	8.883856653592078	2.079263258295978	0.5519417525471825	26.81238226708119	12.212978650002132	16.370841498204427	10.165420536955173	1.0170977635850311	14.830480937335722	1.8200972908505342	8.293198418183351	5.221057375033833	11.20564899951003	0.21259132091972047	0.22496773061097988	1.243678666857751	34.57786794359172	5.534942858145327	0.12935355983819707	7.161715051751136	3.5276733046031916	4.871782695415673	10.635834519425902	6.117822713323931	1
170000	-7387.893105605572	-7074.668376889452	-313.22472871611956	-7074.668376889452	2.254747828351213	1.2526843175150268	1.0	0.3658579649596486	0.8927599320971736	0.12241276565499087	0.3536749700500803	-124.09070033491386	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.554532582659604	51.49939058215704	5.843146090892608	3.4952997986252465	4.693369360397861	4.095820609746926	8.314151545474491	16.225969372826466	0.5925362457197583	0.12881948440709176	8.622059643034138	8.089082361802776	4.004619974727966	1.0491817927012197	4.978576936208036	16.656808482478446	5.153948772396777	3.620680761249601	8.619445999055134	6.487475103657685	6.350029426206237	0.33134777841435004	10.305761266730222	10.822612925373894	8.543090532483637	14.245031614671293	5.579509164634735	7.657044775074045	25.882828067909756	13.206436577487388	8.405698808712005	0.34944641055310616	2.0773767674266725	3.051480084804925	26.788055710965974	12.201897959465077	7.734906426943925	17.7078427096039	2.2753591310132006	14.817025418048276	2.6086178153157693	10.5483777181084	15.129927799189087	11.195482247205886	14.933632466503674	0.08361345862890367	28.537697217754577	34.54649585451383	5.529921070200794	0.12923619888903726	7.155217312708332	3.524472688494349	3.4969420249132552	7.860422908591865	6.112272085406722	2
180000	-7460.164976874842	-7082.883363914695	-377.28161296014673	-7082.883363914695	1.8861378773100732	1.2526843175150268	1.0	0.3981559904379588	0.8764033708190468	0.12899906811099907	0.3873477900844933	-117.04226418112073	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.80905740357304	96.8342118253324	35.89294502493494	12.627996909900622	13.389221395422284	20.30664271093068	30.037789624223908	44.6177804091441	11.140083769184471	49.53584780293654	9.179690212740013	29.224648228730995	13.275266627272202	3.7905373500052977	17.98685600327191	5.262905488349324	18.62044829379475	6.630524934386284	31.140772955708815	73.3433699023837	49.396713907864644	31.003380286272133	21.138962417607054	20.733262375817187	49.99768168498223	51.46517482770945	13.54290188337516	15.134729532674235	140.06528251418266	14.80833999569916	13.87288845472134	26.795829805330367	10.047963329331075	1.7878400097256963	96.78125031603139	20.671891966610705	27.94506339520173	0.7516564169878195	0.689811039913649	89.0621937460827	66.21438352665642	38.10971559038484	54.662172775659	40.44760774974689	53.95298701266547	3.5989146215454917	103.10244415177914	124.8113375196829	19.978780136100443	0.46691111327845264	35.07424079956958	61.390728092594394	18.123906403549306	28.398535724818537	2.5424697867439225	2
190000	-7377.830632911502	-7063.967554909237	-313.8630780022649	-7063.967554909237	1.7316417694354154	1.5383205025963105	1.0	0.4719942119068719	0.8632069981350353	0.1944990231399473	0.46857720572769124	-125.8768376579953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.23419243452625	19.88271142176489	4.642500161209108	8.267204625334909	5.006000380616543	18.488989831259524	8.153267719586813	12.11076824494827	3.0237939117709445	13.445697366770966	5.3260588649886484	20.847425593126037	9.572795689391333	1.0288794948734468	2.7063117821731897	5.515036312810257	0.3482791938187695	6.563756473632429	8.452654542130704	4.715748540772319	13.407931741883745	8.415361544522026	5.73782632015113	6.039418229198109	9.353182081013191	13.969381697355727	2.1375953585468483	1.2359832294765813	38.01843480642591	4.019482191533585	3.7655691390850987	7.2732906417040395	2.7273556438573614	2.0600635963437757	26.269690744041824	1.5776128050000489	10.058634601784771	0.2040248659277111	0.18723794775521463	24.174478827827013	17.972813663521272	10.344260273903126	14.837154609234085	10.97884294171135	14.644657709131224	9.54173830203753	0.5687291949028938	12.180080716929146	12.09969542316223	6.8167129192249725	9.520330186663465	16.66351112718448	1.0991246998542932	3.78811708533987	9.964857391478505	2
200000	-7352.826916381209	-7078.418787478807	-274.40812890240204	-7078.418787478807	1.9593016498116012	1.5383205025963105	1.0	0.39930415365134647	0.9422443245941428	0.15803109162121437	0.3730957652797769	-111.8401423250159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.866719924450255	27.505162895528084	3.107561352653554	5.533838383643367	9.65402796845688	12.376019010037625	5.4575721665946	3.200444679913446	2.024044108199067	1.2298508706714322	3.5651166647425567	10.141936279837285	4.806899193767097	0.6887035096997648	1.8115303415136639	1.934509421917878	0.23312847066496756	0.30069733499830786	1.9533435950743612	20.637889607203796	8.974899096017088	5.633010532314696	13.82372408713819	1.2098370071236724	1.142860739772239	9.35071818540606	6.962157882530747	2.296601667545906	3.2205730616302732	1.6540561432731045	2.520567952833012	7.131493505135276	2.187211114439723	2.8734500736517914	17.584205248812303	1.0560104280088352	6.732972119236128	6.543091996647147	3.719053935820154	1.6070932959456066	12.030504943408827	3.132784622481133	6.953673053857206	6.219843923276725	0.7644991633387855	2.546843180609961	12.290880031361652	8.153009540934939	3.6995887741154436	3.46353438378295	3.542671616650628	11.154093996814089	0.40263553060659807	2.535660925138862	6.6702002453776315	1
210000	-7403.005166020034	-7070.186171200691	-332.81899481934335	-7070.186171200691	2.4419403813351273	1.3644462808443638	1.0	0.531764872739766	0.9421888244515553	0.2955027974812263	0.49930515949637677	-116.78593028877052	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.808609785779307	73.27190445771815	15.437688480683759	13.65218896558319	23.81685278232231	4.61749897225119	13.46403731845206	15.189231078224788	4.9933935044948345	3.034088696106649	58.27246900408987	25.020541072990916	11.858802440958158	5.7677606477730325	11.631766005164302	12.330247642859854	7.239785715161223	0.7418317186454241	4.002454204729484	50.91445561568638	22.15405967622326	13.896850413916365	8.89060300628731	2.5284419227059804	2.819480747185178	23.068576055347574	27.996209499000965	5.665803330412331	2.2079295829940095	4.080619176446021	6.218336642136234	17.593664684301082	0.6266153484414699	7.088910204644558	43.38090060164223	1.8934335991046152	49.9564769906249	16.142055868753165	9.175046971932815	3.9647600527007563	29.679711522523007	8.336427666093293	11.495540670386022	14.400349084640185	33.5381208485659	6.63064303128804	14.57335057625241	6.4854217055676875	9.127025680486392	8.544670555605967	8.739905107543045	27.517572510696716	0.9933171095755987	4.79464854473951	10.585513770579018	2
220000	-7363.272795065419	-7072.316183975615	-290.95661108980426	-7072.316183975615	2.0168641513915224	1.2621345284316057	1.0	0.5417057192086172	1.0190425658166458	0.3093564824091556	0.5065509519861062	-114.70157363358508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.144200210728938	23.849900328108376	7.197049426391721	6.693637100627201	11.677348578006495	2.263949210686025	13.641307046228405	7.447245341499117	2.4482494421941	12.28037922839011	28.57085859668676	12.267514200554022	5.8143437794420425	2.8279198857266854	5.703028332984698	5.366107238288457	17.747136718935167	4.6065071482323425	10.307939397295685	24.96324142059197	10.862084911959196	0.17700380455007825	4.359042368945871	1.239689305742257	1.3823849773424675	9.856112018939564	13.726477640462358	2.7779304456532654	1.3062114033867027	2.0007182717620022	2.2420286782755836	8.62613365253852	3.439054142688645	3.4756764990907465	5.840004635850772	8.5812101696925	24.493546686473902	7.848865618498119	4.498504596306933	0.5034424931087511	14.55189484147211	8.414584933092373	5.636237362158261	7.060458299978775	5.329024546331792	4.72859647314772	7.145280536591428	3.1797874649288054	2.7303661472467136	4.189432477665512	4.285155533027902	13.491803017167674	0.4870211124461222	2.3508052418878616	2.809682398130734	1
230000	-7345.6066723256245	-7086.956269920738	-258.65040240488656	-7086.956269920738	1.566964078549086	1.2621345284316057	1.0	0.3607587147279383	0.9299203057266086	0.14650322666845855	0.3722106349926441	-115.44194848956342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6.91409856311386	13.930841441736941	4.049806823669389	0.7218886600827198	6.142506788528052	0.7122960881980612	7.175586185178182	3.9173922710630915	2.4453184237358205	6.459712345845087	15.028813408444421	0.29254430441806034	1.8359109613290798	1.487539485479251	2.999901049156371	4.599574396962216	9.335330451495764	2.3211246052644046	5.422171591492698	13.13113836290291	0.02396388949998881	2.1568561873476244	2.2929389461886225	0.6521000829357281	4.353766115141837	3.369406246498162	7.220387532827461	1.1184794681254033	2.1540383882919234	1.0524157503850258	4.833251686152915	4.5375098778214005	0.6799071334710083	1.8282717474583607	3.071953181933071	7.328770936537487	3.6727759526010577	2.099317498875823	0.774459469060046	2.623331817544004	7.654572632869732	4.426231239813645	2.9647677319505754	3.713934952615982	0.3860682853784977	8.62048647659812	2.0866922724288726	25.559966742986504	1.354240480316963	2.203720927078244	2.254073069386437	7.0969442308609665	0.2561823404836211	0.18638993350953428	1.733782172692182	2
240000	-7325.069759202844	-7074.238450931895	-250.8313082709481	-7074.238450931895	2.2405474951542144	1.2621345284316057	1.0	0.48056752782778484	0.9184376565888975	0.22655032107148593	0.4636790495653854	-125.78740439840435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.016971971135725	23.148863371288872	0.3648472851201985	7.027847461305992	0.9263646806011551	3.3492045048231596	0.07080542381689077	2.3817681517644718	1.774359141744618	0.42405630214721995	1.342167315869227	1.5193670630921425	0.4169991255703649	1.6762823148955797	2.723135587593259	2.2220389168451096	5.908085005852864	6.028607768576813	0.3337190943654405	1.8093130282806105	0.2934205031057819	2.9816067973211506	0.42759582558665693	5.343921287434112	3.7255452858432836	2.14789622780848	2.9449642039484996	1.8536517347204877	1.5864266392885693	6.686557637086556	1.249867973267596	13.151347375532122	0.7195007873545313	1.3952883015991857	1.5051500234816815	1.4613671400399457	0.21472878022444655	1.5232957636102067	0.5619592219560499	1.9035282878118955	4.374535404221266	2.234174707987321	2.45314135818316	3.2406577136764585	1.1283474236593307	6.2551522278516165	1.343290535658815	1.309526202629542	6.837592759120736	5.890967629834995	6.773542463501229	1.752448324719282	0.7447970981695656	1.2265137503611832	0.13946743924366947	2
250000	-7377.225416187002	-7073.64069863559	-303.5847175514129	-7073.64069863559	1.630301281378574	1.2621345284316057	1.0	0.6000184359870994	1.0097421609984234	0.41250697431779504	0.6131188460481161	-114.49551365173211	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15.973581135345324	42.19994666666752	1.789031592776221	27.99424244005069	16.8400502963394	18.698391608691093	0.22543801094937785	10.069415293243887	9.943456858713542	0.48581336486687304	5.079110604141089	10.698622639441815	7.136095749062341	19.442188389827177	4.097935308972459	17.30601503069967	13.69288821362812	0.5883167031504738	11.587045796943995	0.15536653140370046	6.668502375621122	9.493164076801671	6.879033958211235	17.014557935910496	7.598995650504318	3.8525668994075875	12.822397082747623	1.3340949489649179	0.6387418484426506	29.121481476157275	14.021632717598436	0.08267187892039345	2.285534707141093	8.94306051686295	7.128414501672611	4.652859675967306	10.669280474151654	13.661100074879077	0.8679235177989773	6.0606604389509915	9.830026663255673	1.4809374827330026	6.509497011219924	23.80709556265709	10.72053534923778	19.915834132695977	0.07519211654130335	0.5937050102686412	0.28434647142256536	1.1082282912604304	21.566341358281548	1.6478933377050418	6.380629415662047	0.882584324064971	0.9849031055581849	3
